gene_id	go_id	go_ontology	go_term
HIS92_RS09370	GO:0008152	BP	metabolic process
HIS92_RS09370	GO:0006139	BP	nucleobase-containing compound metabolic process
HIS92_RS09370	GO:0006725	BP	cellular aromatic compound metabolic process
HIS92_RS09370	GO:0006732	BP	coenzyme metabolic process
HIS92_RS09370	GO:0006733	BP	oxidoreduction coenzyme metabolic process
HIS92_RS09370	GO:0006753	BP	nucleoside phosphate metabolic process
HIS92_RS09370	GO:0006793	BP	phosphorus metabolic process
HIS92_RS09370	GO:0006796	BP	phosphate-containing compound metabolic process
HIS92_RS09370	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS09370	GO:0008150	BP	biological_process
HIS92_RS09370	GO:0009058	BP	biosynthetic process
HIS92_RS09370	GO:0009108	BP	coenzyme biosynthetic process
HIS92_RS09370	GO:0009117	BP	nucleotide metabolic process
HIS92_RS09370	GO:0009165	BP	nucleotide biosynthetic process
HIS92_RS09370	GO:0009987	BP	cellular process
HIS92_RS09370	GO:0018130	BP	heterocycle biosynthetic process
HIS92_RS09370	GO:0019359	BP	nicotinamide nucleotide biosynthetic process
HIS92_RS09370	GO:0019362	BP	pyridine nucleotide metabolic process
HIS92_RS09370	GO:0019363	BP	pyridine nucleotide biosynthetic process
HIS92_RS09370	GO:0019438	BP	aromatic compound biosynthetic process
HIS92_RS09370	GO:0019637	BP	organophosphate metabolic process
HIS92_RS09370	GO:0019674	BP	NAD metabolic process
HIS92_RS09370	GO:0034641	BP	cellular nitrogen compound metabolic process
HIS92_RS09370	GO:0034654	BP	nucleobase-containing compound biosynthetic process
HIS92_RS09370	GO:0044237	BP	cellular metabolic process
HIS92_RS09370	GO:0044238	BP	primary metabolic process
HIS92_RS09370	GO:0044249	BP	cellular biosynthetic process
HIS92_RS09370	GO:0044271	BP	cellular nitrogen compound biosynthetic process
HIS92_RS09370	GO:0044281	BP	small molecule metabolic process
HIS92_RS09370	GO:0046483	BP	heterocycle metabolic process
HIS92_RS09370	GO:0046496	BP	nicotinamide nucleotide metabolic process
HIS92_RS09370	GO:0051186	BP	cofactor metabolic process
HIS92_RS09370	GO:0051188	BP	cofactor biosynthetic process
HIS92_RS09370	GO:0055086	BP	nucleobase-containing small molecule metabolic process
HIS92_RS09370	GO:0071704	BP	organic substance metabolic process
HIS92_RS09370	GO:0072524	BP	pyridine-containing compound metabolic process
HIS92_RS09370	GO:0072525	BP	pyridine-containing compound biosynthetic process
HIS92_RS09370	GO:0090407	BP	organophosphate biosynthetic process
HIS92_RS09370	GO:1901293	BP	nucleoside phosphate biosynthetic process
HIS92_RS09370	GO:1901360	BP	organic cyclic compound metabolic process
HIS92_RS09370	GO:1901362	BP	organic cyclic compound biosynthetic process
HIS92_RS09370	GO:1901564	BP	organonitrogen compound metabolic process
HIS92_RS09370	GO:1901566	BP	organonitrogen compound biosynthetic process
HIS92_RS09370	GO:1901576	BP	organic substance biosynthetic process
HIS92_RS09370	GO:0016763	MF	transferase activity, transferring pentosyl groups
HIS92_RS09370	GO:0004514	MF	nicotinate-nucleotide diphosphorylase (carboxylating) activity
HIS92_RS09370	GO:0003674	MF	molecular_function
HIS92_RS09370	GO:0003824	MF	catalytic activity
HIS92_RS09370	GO:0016740	MF	transferase activity
HIS92_RS09370	GO:0016757	MF	transferase activity, transferring glycosyl groups
HIS92_RS09375	GO:0000166	MF	nucleotide binding
HIS92_RS09375	GO:0003677	MF	DNA binding
HIS92_RS09375	GO:0005524	MF	ATP binding
HIS92_RS09375	GO:0003674	MF	molecular_function
HIS92_RS09375	GO:0005488	MF	binding
HIS92_RS09375	GO:0036094	MF	small molecule binding
HIS92_RS09375	GO:0097159	MF	organic cyclic compound binding
HIS92_RS09375	GO:1901265	MF	nucleoside phosphate binding
HIS92_RS09375	GO:1901363	MF	heterocyclic compound binding
HIS92_RS09375	GO:0003676	MF	nucleic acid binding
HIS92_RS09375	GO:0008144	MF	drug binding
HIS92_RS09375	GO:0017076	MF	purine nucleotide binding
HIS92_RS09375	GO:0030554	MF	adenyl nucleotide binding
HIS92_RS09375	GO:0032553	MF	ribonucleotide binding
HIS92_RS09375	GO:0032555	MF	purine ribonucleotide binding
HIS92_RS09375	GO:0032559	MF	adenyl ribonucleotide binding
HIS92_RS09375	GO:0035639	MF	purine ribonucleoside triphosphate binding
HIS92_RS09375	GO:0043167	MF	ion binding
HIS92_RS09375	GO:0043168	MF	anion binding
HIS92_RS09375	GO:0097367	MF	carbohydrate derivative binding
HIS92_RS09380	GO:0009253	BP	peptidoglycan catabolic process
HIS92_RS09380	GO:0000270	BP	peptidoglycan metabolic process
HIS92_RS09380	GO:0008152	BP	metabolic process
HIS92_RS09380	GO:0006022	BP	aminoglycan metabolic process
HIS92_RS09380	GO:0006026	BP	aminoglycan catabolic process
HIS92_RS09380	GO:0006027	BP	glycosaminoglycan catabolic process
HIS92_RS09380	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS09380	GO:0008150	BP	biological_process
HIS92_RS09380	GO:0009056	BP	catabolic process
HIS92_RS09380	GO:0009057	BP	macromolecule catabolic process
HIS92_RS09380	GO:0030203	BP	glycosaminoglycan metabolic process
HIS92_RS09380	GO:0043170	BP	macromolecule metabolic process
HIS92_RS09380	GO:0071704	BP	organic substance metabolic process
HIS92_RS09380	GO:1901135	BP	carbohydrate derivative metabolic process
HIS92_RS09380	GO:1901136	BP	carbohydrate derivative catabolic process
HIS92_RS09380	GO:1901564	BP	organonitrogen compound metabolic process
HIS92_RS09380	GO:1901565	BP	organonitrogen compound catabolic process
HIS92_RS09380	GO:1901575	BP	organic substance catabolic process
HIS92_RS09380	GO:0008745	MF	N-acetylmuramoyl-L-alanine amidase activity
HIS92_RS09380	GO:0003674	MF	molecular_function
HIS92_RS09380	GO:0003824	MF	catalytic activity
HIS92_RS09380	GO:0016787	MF	hydrolase activity
HIS92_RS09380	GO:0016810	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
HIS92_RS09380	GO:0016811	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
HIS92_RS09380	GO:0061783	MF	peptidoglycan muralytic activity
HIS92_RS09390	GO:0000049	MF	tRNA binding
HIS92_RS09390	GO:0003674	MF	molecular_function
HIS92_RS09390	GO:0003676	MF	nucleic acid binding
HIS92_RS09390	GO:0003723	MF	RNA binding
HIS92_RS09390	GO:0005488	MF	binding
HIS92_RS09390	GO:0097159	MF	organic cyclic compound binding
HIS92_RS09390	GO:1901363	MF	heterocyclic compound binding
HIS92_RS09400	GO:0045454	BP	cell redox homeostasis
HIS92_RS09400	GO:0008150	BP	biological_process
HIS92_RS09400	GO:0009987	BP	cellular process
HIS92_RS09400	GO:0019725	BP	cellular homeostasis
HIS92_RS09400	GO:0042592	BP	homeostatic process
HIS92_RS09400	GO:0050789	BP	regulation of biological process
HIS92_RS09400	GO:0050794	BP	regulation of cellular process
HIS92_RS09400	GO:0065007	BP	biological regulation
HIS92_RS09400	GO:0065008	BP	regulation of biological quality
HIS92_RS09425	GO:0006400	BP	tRNA modification
HIS92_RS09425	GO:0008152	BP	metabolic process
HIS92_RS09425	GO:0006139	BP	nucleobase-containing compound metabolic process
HIS92_RS09425	GO:0006396	BP	RNA processing
HIS92_RS09425	GO:0006399	BP	tRNA metabolic process
HIS92_RS09425	GO:0006725	BP	cellular aromatic compound metabolic process
HIS92_RS09425	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS09425	GO:0008033	BP	tRNA processing
HIS92_RS09425	GO:0008150	BP	biological_process
HIS92_RS09425	GO:0009451	BP	RNA modification
HIS92_RS09425	GO:0009987	BP	cellular process
HIS92_RS09425	GO:0010467	BP	gene expression
HIS92_RS09425	GO:0016070	BP	RNA metabolic process
HIS92_RS09425	GO:0034470	BP	ncRNA processing
HIS92_RS09425	GO:0034641	BP	cellular nitrogen compound metabolic process
HIS92_RS09425	GO:0034660	BP	ncRNA metabolic process
HIS92_RS09425	GO:0043170	BP	macromolecule metabolic process
HIS92_RS09425	GO:0043412	BP	macromolecule modification
HIS92_RS09425	GO:0044237	BP	cellular metabolic process
HIS92_RS09425	GO:0044238	BP	primary metabolic process
HIS92_RS09425	GO:0046483	BP	heterocycle metabolic process
HIS92_RS09425	GO:0071704	BP	organic substance metabolic process
HIS92_RS09425	GO:0090304	BP	nucleic acid metabolic process
HIS92_RS09425	GO:1901360	BP	organic cyclic compound metabolic process
HIS92_RS09425	GO:0008176	MF	tRNA (guanine-N7-)-methyltransferase activity
HIS92_RS09425	GO:0003674	MF	molecular_function
HIS92_RS09425	GO:0003824	MF	catalytic activity
HIS92_RS09425	GO:0008168	MF	methyltransferase activity
HIS92_RS09425	GO:0008173	MF	RNA methyltransferase activity
HIS92_RS09425	GO:0008175	MF	tRNA methyltransferase activity
HIS92_RS09425	GO:0008757	MF	S-adenosylmethionine-dependent methyltransferase activity
HIS92_RS09425	GO:0016423	MF	tRNA (guanine) methyltransferase activity
HIS92_RS09425	GO:0016740	MF	transferase activity
HIS92_RS09425	GO:0016741	MF	transferase activity, transferring one-carbon groups
HIS92_RS09425	GO:0140098	MF	catalytic activity, acting on RNA
HIS92_RS09425	GO:0140101	MF	catalytic activity, acting on a tRNA
HIS92_RS09440	GO:0005975	BP	carbohydrate metabolic process
HIS92_RS09440	GO:0008152	BP	metabolic process
HIS92_RS09440	GO:0008150	BP	biological_process
HIS92_RS09440	GO:0044238	BP	primary metabolic process
HIS92_RS09440	GO:0071704	BP	organic substance metabolic process
HIS92_RS09440	GO:0003824	MF	catalytic activity
HIS92_RS09440	GO:0004553	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
HIS92_RS09440	GO:0003674	MF	molecular_function
HIS92_RS09440	GO:0016787	MF	hydrolase activity
HIS92_RS09440	GO:0016798	MF	hydrolase activity, acting on glycosyl bonds
HIS92_RS09450	GO:0008152	BP	metabolic process
HIS92_RS09450	GO:0008150	BP	biological_process
HIS92_RS09450	GO:0016787	MF	hydrolase activity
HIS92_RS09450	GO:0003674	MF	molecular_function
HIS92_RS09450	GO:0003824	MF	catalytic activity
HIS92_RS09455	GO:0006355	BP	regulation of transcription, DNA-templated
HIS92_RS09455	GO:0008152	BP	metabolic process
HIS92_RS09455	GO:0006139	BP	nucleobase-containing compound metabolic process
HIS92_RS09455	GO:0006351	BP	transcription, DNA-templated
HIS92_RS09455	GO:0006725	BP	cellular aromatic compound metabolic process
HIS92_RS09455	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS09455	GO:0008150	BP	biological_process
HIS92_RS09455	GO:0009058	BP	biosynthetic process
HIS92_RS09455	GO:0009059	BP	macromolecule biosynthetic process
HIS92_RS09455	GO:0009889	BP	regulation of biosynthetic process
HIS92_RS09455	GO:0009987	BP	cellular process
HIS92_RS09455	GO:0010467	BP	gene expression
HIS92_RS09455	GO:0010468	BP	regulation of gene expression
HIS92_RS09455	GO:0010556	BP	regulation of macromolecule biosynthetic process
HIS92_RS09455	GO:0016070	BP	RNA metabolic process
HIS92_RS09455	GO:0018130	BP	heterocycle biosynthetic process
HIS92_RS09455	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
HIS92_RS09455	GO:0019222	BP	regulation of metabolic process
HIS92_RS09455	GO:0019438	BP	aromatic compound biosynthetic process
HIS92_RS09455	GO:0031323	BP	regulation of cellular metabolic process
HIS92_RS09455	GO:0031326	BP	regulation of cellular biosynthetic process
HIS92_RS09455	GO:0032774	BP	RNA biosynthetic process
HIS92_RS09455	GO:0034641	BP	cellular nitrogen compound metabolic process
HIS92_RS09455	GO:0034645	BP	cellular macromolecule biosynthetic process
HIS92_RS09455	GO:0034654	BP	nucleobase-containing compound biosynthetic process
HIS92_RS09455	GO:0043170	BP	macromolecule metabolic process
HIS92_RS09455	GO:0044237	BP	cellular metabolic process
HIS92_RS09455	GO:0044238	BP	primary metabolic process
HIS92_RS09455	GO:0044249	BP	cellular biosynthetic process
HIS92_RS09455	GO:0044260	BP	cellular macromolecule metabolic process
HIS92_RS09455	GO:0044271	BP	cellular nitrogen compound biosynthetic process
HIS92_RS09455	GO:0046483	BP	heterocycle metabolic process
HIS92_RS09455	GO:0050789	BP	regulation of biological process
HIS92_RS09455	GO:0050794	BP	regulation of cellular process
HIS92_RS09455	GO:0051171	BP	regulation of nitrogen compound metabolic process
HIS92_RS09455	GO:0051252	BP	regulation of RNA metabolic process
HIS92_RS09455	GO:0060255	BP	regulation of macromolecule metabolic process
HIS92_RS09455	GO:0065007	BP	biological regulation
HIS92_RS09455	GO:0071704	BP	organic substance metabolic process
HIS92_RS09455	GO:0080090	BP	regulation of primary metabolic process
HIS92_RS09455	GO:0090304	BP	nucleic acid metabolic process
HIS92_RS09455	GO:0097659	BP	nucleic acid-templated transcription
HIS92_RS09455	GO:1901360	BP	organic cyclic compound metabolic process
HIS92_RS09455	GO:1901362	BP	organic cyclic compound biosynthetic process
HIS92_RS09455	GO:1901576	BP	organic substance biosynthetic process
HIS92_RS09455	GO:1903506	BP	regulation of nucleic acid-templated transcription
HIS92_RS09455	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
HIS92_RS09455	GO:2001141	BP	regulation of RNA biosynthetic process
HIS92_RS09455	GO:0005622	CC	intracellular
HIS92_RS09455	GO:0005575	CC	cellular_component
HIS92_RS09455	GO:0005623	CC	cell
HIS92_RS09455	GO:0044464	CC	cell part
HIS92_RS09455	GO:0003700	MF	DNA-binding transcription factor activity
HIS92_RS09455	GO:0140110	MF	transcription regulator activity
HIS92_RS09455	GO:0003674	MF	molecular_function
HIS92_RS09460	GO:0001522	BP	pseudouridine synthesis
HIS92_RS09460	GO:0009451	BP	RNA modification
HIS92_RS09460	GO:0008152	BP	metabolic process
HIS92_RS09460	GO:0006139	BP	nucleobase-containing compound metabolic process
HIS92_RS09460	GO:0006725	BP	cellular aromatic compound metabolic process
HIS92_RS09460	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS09460	GO:0008150	BP	biological_process
HIS92_RS09460	GO:0009987	BP	cellular process
HIS92_RS09460	GO:0016070	BP	RNA metabolic process
HIS92_RS09460	GO:0034641	BP	cellular nitrogen compound metabolic process
HIS92_RS09460	GO:0043170	BP	macromolecule metabolic process
HIS92_RS09460	GO:0043412	BP	macromolecule modification
HIS92_RS09460	GO:0044237	BP	cellular metabolic process
HIS92_RS09460	GO:0044238	BP	primary metabolic process
HIS92_RS09460	GO:0046483	BP	heterocycle metabolic process
HIS92_RS09460	GO:0071704	BP	organic substance metabolic process
HIS92_RS09460	GO:0090304	BP	nucleic acid metabolic process
HIS92_RS09460	GO:1901360	BP	organic cyclic compound metabolic process
HIS92_RS09460	GO:0003723	MF	RNA binding
HIS92_RS09460	GO:0009982	MF	pseudouridine synthase activity
HIS92_RS09460	GO:0003674	MF	molecular_function
HIS92_RS09460	GO:0003676	MF	nucleic acid binding
HIS92_RS09460	GO:0005488	MF	binding
HIS92_RS09460	GO:0097159	MF	organic cyclic compound binding
HIS92_RS09460	GO:1901363	MF	heterocyclic compound binding
HIS92_RS09460	GO:0003824	MF	catalytic activity
HIS92_RS09460	GO:0016853	MF	isomerase activity
HIS92_RS09460	GO:0016866	MF	intramolecular transferase activity
HIS92_RS09465	GO:0016020	CC	membrane
HIS92_RS09465	GO:0005575	CC	cellular_component
HIS92_RS09470	GO:0055114	BP	oxidation-reduction process
HIS92_RS09470	GO:0008152	BP	metabolic process
HIS92_RS09470	GO:0008150	BP	biological_process
HIS92_RS09470	GO:0016491	MF	oxidoreductase activity
HIS92_RS09470	GO:0003674	MF	molecular_function
HIS92_RS09470	GO:0003824	MF	catalytic activity
HIS92_RS09475	GO:0055085	BP	transmembrane transport
HIS92_RS09475	GO:0006810	BP	transport
HIS92_RS09475	GO:0008150	BP	biological_process
HIS92_RS09475	GO:0051179	BP	localization
HIS92_RS09475	GO:0051234	BP	establishment of localization
HIS92_RS09475	GO:0016021	CC	integral component of membrane
HIS92_RS09475	GO:0005575	CC	cellular_component
HIS92_RS09475	GO:0016020	CC	membrane
HIS92_RS09475	GO:0031224	CC	intrinsic component of membrane
HIS92_RS09475	GO:0044425	CC	membrane part
HIS92_RS09485	GO:0006950	BP	response to stress
HIS92_RS09485	GO:0008150	BP	biological_process
HIS92_RS09485	GO:0050896	BP	response to stimulus
HIS92_RS09510	GO:0008152	BP	metabolic process
HIS92_RS09510	GO:0008150	BP	biological_process
HIS92_RS09510	GO:0016491	MF	oxidoreductase activity
HIS92_RS09510	GO:0003674	MF	molecular_function
HIS92_RS09510	GO:0003824	MF	catalytic activity
HIS92_RS09515	GO:0034219	BP	carbohydrate transmembrane transport
HIS92_RS09515	GO:0006810	BP	transport
HIS92_RS09515	GO:0008150	BP	biological_process
HIS92_RS09515	GO:0008643	BP	carbohydrate transport
HIS92_RS09515	GO:0051179	BP	localization
HIS92_RS09515	GO:0051234	BP	establishment of localization
HIS92_RS09515	GO:0055085	BP	transmembrane transport
HIS92_RS09515	GO:0071702	BP	organic substance transport
HIS92_RS09515	GO:0016021	CC	integral component of membrane
HIS92_RS09515	GO:0005575	CC	cellular_component
HIS92_RS09515	GO:0016020	CC	membrane
HIS92_RS09515	GO:0031224	CC	intrinsic component of membrane
HIS92_RS09515	GO:0044425	CC	membrane part
HIS92_RS09515	GO:0015144	MF	carbohydrate transmembrane transporter activity
HIS92_RS09515	GO:0003674	MF	molecular_function
HIS92_RS09515	GO:0005215	MF	transporter activity
HIS92_RS09515	GO:0022857	MF	transmembrane transporter activity
HIS92_RS09530	GO:0006777	BP	Mo-molybdopterin cofactor biosynthetic process
HIS92_RS09530	GO:0008152	BP	metabolic process
HIS92_RS09530	GO:0006732	BP	coenzyme metabolic process
HIS92_RS09530	GO:0051189	BP	prosthetic group metabolic process
HIS92_RS09530	GO:0006793	BP	phosphorus metabolic process
HIS92_RS09530	GO:0006796	BP	phosphate-containing compound metabolic process
HIS92_RS09530	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS09530	GO:0008150	BP	biological_process
HIS92_RS09530	GO:0009058	BP	biosynthetic process
HIS92_RS09530	GO:0009108	BP	coenzyme biosynthetic process
HIS92_RS09530	GO:0009987	BP	cellular process
HIS92_RS09530	GO:0018130	BP	heterocycle biosynthetic process
HIS92_RS09530	GO:0019538	BP	protein metabolic process
HIS92_RS09530	GO:0019637	BP	organophosphate metabolic process
HIS92_RS09530	GO:0019720	BP	Mo-molybdopterin cofactor metabolic process
HIS92_RS09530	GO:0043170	BP	macromolecule metabolic process
HIS92_RS09530	GO:0043545	BP	molybdopterin cofactor metabolic process
HIS92_RS09530	GO:0044237	BP	cellular metabolic process
HIS92_RS09530	GO:0044238	BP	primary metabolic process
HIS92_RS09530	GO:0044249	BP	cellular biosynthetic process
HIS92_RS09530	GO:0044260	BP	cellular macromolecule metabolic process
HIS92_RS09530	GO:0044267	BP	cellular protein metabolic process
HIS92_RS09530	GO:0046483	BP	heterocycle metabolic process
HIS92_RS09530	GO:0051186	BP	cofactor metabolic process
HIS92_RS09530	GO:0051188	BP	cofactor biosynthetic process
HIS92_RS09530	GO:0071704	BP	organic substance metabolic process
HIS92_RS09530	GO:0090407	BP	organophosphate biosynthetic process
HIS92_RS09530	GO:1901360	BP	organic cyclic compound metabolic process
HIS92_RS09530	GO:1901362	BP	organic cyclic compound biosynthetic process
HIS92_RS09530	GO:1901564	BP	organonitrogen compound metabolic process
