Geneid	Chr	Start	End	Strand	Length	pDG7_M-t0-3	pDG7-t0-3	pDG_M-t0-3	pDG-t0-3
HIS92_RS15400	NZ_CP051858.1	2991748	2992944	-	1197	1441	1373	279	1357
HIS92_RS15405	NZ_CP051858.1	2993370	2994746	+	1377	1609	1419	483	1467
HIS92_RS15410	NZ_CP051858.1	2994907	2995896	+	990	1464	1168	407	1051
HIS92_RS15415	NZ_CP051858.1	2996248	2996766	+	519	218	122	48	115
HIS92_RS15420	NZ_CP051858.1	2996861	2997568	+	708	75	77	35	67
HIS92_RS15425	NZ_CP051858.1	2997788	2998483	-	696	60	50	55	68
HIS92_RS15430	NZ_CP051858.1	2998498	2999607	-	1110	122	119	102	163
HIS92_RS15435	NZ_CP051858.1	2999701	3000972	+	1272	68	130	78	130
HIS92_RS15440	NZ_CP051858.1	3000961	3002382	-	1422	35	33	176	37
HIS92_RS15445	NZ_CP051858.1	3002675	3003790	+	1116	89	94	349	82
HIS92_RS15450	NZ_CP051858.1	3003984	3004589	+	606	26	28	14	40
HIS92_RS15455	NZ_CP051858.1	3004622	3006148	-	1527	26673	25143	17530	23587
HIS92_RS15460	NZ_CP051858.1	3006163	3006726	-	564	11399	14137	8088	14259
HIS92_RS15465	NZ_CP051858.1	3007318	3008547	+	1230	94	154	61	162
HIS92_RS15470	NZ_CP051858.1	3008560	3009603	+	1044	97	165	74	165
HIS92_RS15475	NZ_CP051858.1	3009657	3010298	+	642	115	150	72	102
HIS92_RS15480	NZ_CP051858.1	3010363	3011519	-	1157	4	18	16	12
HIS92_RS15485	NZ_CP051858.1	3011629	3012636	-	1008	443	252	499	235
HIS92_RS15490	NZ_CP051858.1	3012633	3013673	-	1041	229	146	283	125
HIS92_RS15495	NZ_CP051858.1	3013722	3014639	-	918	1665	1143	2197	1076
HIS92_RS15500	NZ_CP051858.1	3014971	3016020	+	1050	627	569	802	489
HIS92_RS15505	NZ_CP051858.1	3016216	3016584	-	369	230	414	149	404
HIS92_RS15510	NZ_CP051858.1	3016771	3017010	+	240	78	52	33	54
HIS92_RS15515	NZ_CP051858.1	3017245	3017769	+	525	3	0	4	0
HIS92_RS15520	NZ_CP051858.1	3017790	3018239	+	450	13	3	21	3
HIS92_RS15525	NZ_CP051858.1	3018402	3019070	+	669	40	32	60	40
HIS92_RS15530	NZ_CP051858.1	3019310	3020575	+	1266	53	27	52	47
HIS92_RS15535	NZ_CP051858.1	3020713	3021939	+	1227	240	231	143	209
HIS92_RS15540	NZ_CP051858.1	3022169	3022549	+	381	98	46	37	72
HIS92_RS15545	NZ_CP051858.1	3022684	3023316	-	633	7	29	13	15
HIS92_RS15550	NZ_CP051858.1	3023666	3024775	+	1110	31	8	13	15
HIS92_RS15555	NZ_CP051858.1	3024887	3025669	+	783	104	190	71	184
HIS92_RS15560	NZ_CP051858.1	3025683	3026984	-	1302	1	10	5	2
HIS92_RS15565	NZ_CP051858.1	3027131	3028657	-	1527	3	7	26	11
HIS92_RS15570	NZ_CP051858.1	3029239	3030324	+	1086	18090	25285	4178	16047
HIS92_RS15575	NZ_CP051858.1	3030378	3031133	-	756	10	3	10	11
HIS92_RS15580	NZ_CP051858.1	3031181	3031975	-	795	7	4	8	8
HIS92_RS15585	NZ_CP051858.1	3032097	3032819	-	723	5	3	6	6
HIS92_RS15590	NZ_CP051858.1	3033030	3034322	+	1293	237	352	84	258
HIS92_RS15595	NZ_CP051858.1	3034469	3034918	+	450	30	53	9	56
HIS92_RS15600	NZ_CP051858.1	3035187	3036419	+	1233	3	1	0	7
HIS92_RS15605	NZ_CP051858.1	3036450	3037448	+	999	1	3	3	6
HIS92_RS15610	NZ_CP051858.1	3037548	3038963	+	1416	0	1	1	1
HIS92_RS15615	NZ_CP051858.1	3039001	3039963	+	963	9	1	9	3
HIS92_RS15620	NZ_CP051858.1	3040165	3040854	+	690	233	482	106	838
HIS92_RS15625	NZ_CP051858.1	3041011	3041694	+	684	39	56	32	94
HIS92_RS15630	NZ_CP051858.1	3041818	3043152	-	1335	4	6	21	6
HIS92_RS15635	NZ_CP051858.1	3043396	3045060	+	1665	64	56	72	96
HIS92_RS15640	NZ_CP051858.1	3045266	3046903	+	1638	52	65	61	63
HIS92_RS15645	NZ_CP051858.1	3046908	3047699	+	792	70	69	79	82
HIS92_RS15650	NZ_CP051858.1	3048005	3050866	+	2862	1758	2771	1241	2606
HIS92_RS15655	NZ_CP051858.1	3050907	3053096	-	2190	2172	2333	982	2355
HIS92_RS15660	NZ_CP051858.1	3053473	3054282	+	810	11	11	12	11
HIS92_RS15665	NZ_CP051858.1	3054288	3054956	+	669	26	10	6	10
HIS92_RS15670	NZ_CP051858.1	3055073	3056386	-	1314	1096	1344	346	1273
HIS92_RS15675	NZ_CP051858.1	3056887	3058629	+	1743	3479	3411	999	2765
HIS92_RS15680	NZ_CP051858.1	3058767	3062348	+	3582	620	575	67	292
HIS92_RS15685	NZ_CP051858.1	3062604	3062924	+	321	88	169	54	196
HIS92_RS15690	NZ_CP051858.1	3062896	3063669	+	774	278	310	114	256
HIS92_RS15695	NZ_CP051858.1	3063666	3064664	+	999	524	709	274	661
HIS92_RS15700	NZ_CP051858.1	3064661	3065410	+	750	469	541	219	434
HIS92_RS15705	NZ_CP051858.1	3065806	3067350	+	1545	28	27	13	31
HIS92_RS15710	NZ_CP051858.1	3067791	3069815	-	2025	74	62	269	102
HIS92_RS15715	NZ_CP051858.1	3070187	3070558	+	372	7	20	8	21
HIS92_RS15720	NZ_CP051858.1	3070569	3070883	+	315	4	18	8	24
HIS92_RS15725	NZ_CP051858.1	3070897	3071139	+	243	0	0	1	2
HIS92_RS15730	NZ_CP051858.1	3071265	3071408	+	144	0	0	0	1
HIS92_RS15735	NZ_CP051858.1	3071489	3072070	+	582	147	217	80	230
HIS92_RS15740	NZ_CP051858.1	3072137	3073369	+	1233	19	31	7	34
HIS92_RS15745	NZ_CP051858.1	3073426	3073677	+	252	21	19	8	36
HIS92_RS15750	NZ_CP051858.1	3073747	3075030	-	1284	1146	990	171	556
HIS92_RS15755	NZ_CP051858.1	3075139	3076452	-	1314	1190	1324	172	824
HIS92_RS15760	NZ_CP051858.1	3076606	3076899	+	294	9	34	17	22
HIS92_RS15765	NZ_CP051858.1	3077250	3078680	+	1431	87	124	19	96
HIS92_RS15770	NZ_CP051858.1	3078795	3079493	-	699	0	0	2	1
HIS92_RS15775	NZ_CP051858.1	3079707	3080585	+	879	2	4	1	2
HIS92_RS15780	NZ_CP051858.1	3080714	3081310	+	597	1388	3013	503	2567
HIS92_RS15785	NZ_CP051858.1	3081334	3081918	+	585	1769	2815	614	2540
HIS92_RS15790	NZ_CP051858.1	3082004	3082582	+	579	1566	1821	425	1535
HIS92_RS15795	NZ_CP051858.1	3082655	3083446	+	792	1588	1346	419	1163
HIS92_RS15800	NZ_CP051858.1	3083556	3085187	+	1632	912	1289	391	1337
HIS92_RS15805	NZ_CP051858.1	3085206	3086288	+	1083	1258	1541	439	1375
HIS92_RS15810	NZ_CP051858.1	3086324	3088990	-	2667	264	468	152	434
HIS92_RS15815	NZ_CP051858.1	3089183	3089407	-	225	77	58	24	54
HIS92_RS15820	NZ_CP051858.1	3089582	3090046	+	465	251	513	154	544
HIS92_RS15825	NZ_CP051858.1	3090100	3090615	+	516	305	768	162	606
HIS92_RS15830	NZ_CP051858.1	3090622	3091488	+	867	505	818	235	713
HIS92_RS15835	NZ_CP051858.1	3091677	3093602	-	1926	198	173	44	176
HIS92_RS15840	NZ_CP051858.1	3093873	3094823	+	951	147	96	26	97
HIS92_RS15845	NZ_CP051858.1	3094941	3095621	+	681	110	105	71	89
HIS92_RS15850	NZ_CP051858.1	3095800	3096336	+	537	3	2	1	3
HIS92_RS15855	NZ_CP051858.1	3096374	3099136	-	2763	1942	2769	577	2632
HIS92_RS15860	NZ_CP051858.1	3099624	3100217	+	594	337	679	274	643
HIS92_RS15865	NZ_CP051858.1	3100229	3100657	-	429	10	24	21	29
HIS92_RS15870	NZ_CP051858.1	3100867	3101013	-	147	1	0	0	0
HIS92_RS15875	NZ_CP051858.1	3101168	3101584	-	417	7	5	3	5
HIS92_RS15880	NZ_CP051858.1	3101763	3102818	+	1056	25	12	53	5
HIS92_RS15885	NZ_CP051858.1	3102900	3103697	+	798	63	13	168	15
HIS92_RS15890	NZ_CP051858.1	3103733	3104860	-	1128	1768	1779	365	1782
HIS92_RS15895	NZ_CP051858.1	3105074	3105256	+	183	47	55	19	52
HIS92_RS15900	NZ_CP051858.1	3105463	3106983	+	1521	1992	2334	557	1520
HIS92_RS15905	NZ_CP051858.1	3107109	3107891	+	783	29	23	28	27
HIS92_RS15910	NZ_CP051858.1	3107951	3108814	+	864	318	289	93	234
HIS92_RS15915	NZ_CP051858.1	3108825	3110204	+	1380	717	691	256	603
HIS92_RS15920	NZ_CP051858.1	3110453	3111346	+	894	498	445	345	491
HIS92_RS15925	NZ_CP051858.1	3111461	3112198	+	738	396	366	168	330
HIS92_RS15930	NZ_CP051858.1	3112243	3112446	-	204	14	29	5	21
HIS92_RS15935	NZ_CP051858.1	3112531	3113934	-	1404	32	19	40	37
HIS92_RS15940	NZ_CP051858.1	3114227	3114481	+	255	2	1	4	0
HIS92_RS15945	NZ_CP051858.1	3114587	3116008	+	1422	13	1	21	3
HIS92_RS15950	NZ_CP051858.1	3116104	3117378	+	1275	119	104	57	110
HIS92_RS15955	NZ_CP051858.1	3117478	3118131	-	654	11	5	6	7
HIS92_RS15960	NZ_CP051858.1	3118262	3118873	+	612	23	26	28	35
HIS92_RS15965	NZ_CP051858.1	3118988	3119146	+	159	12	2	2	0
HIS92_RS15970	NZ_CP051858.1	3119170	3119511	-	342	178	48	48	56
HIS92_RS15975	NZ_CP051858.1	3119670	3120599	-	930	2237	1197	621	1164
HIS92_RS15980	NZ_CP051858.1	3120925	3122418	+	1494	6672	7911	5448	7872
HIS92_RS15985	NZ_CP051858.1	3122671	3123915	+	1245	269	576	125	537
HIS92_RS15990	NZ_CP051858.1	3124071	3124472	+	402	0	0	0	2
HIS92_RS15995	NZ_CP051858.1	3124489	3124683	+	195	0	0	0	0
HIS92_RS16000	NZ_CP051858.1	3124664	3126244	+	1581	5	16	35	5
HIS92_RS16005	NZ_CP051858.1	3126234	3127478	+	1245	11	8	20	7
HIS92_RS16010	NZ_CP051858.1	3127475	3128440	+	966	11	13	43	13
HIS92_RS16015	NZ_CP051858.1	3128433	3129977	+	1545	42	39	117	29
HIS92_RS16020	NZ_CP051858.1	3129946	3130166	+	221	0	0	2	0
HIS92_RS16025	NZ_CP051858.1	3130319	3132568	+	2250	2906	10840	179	6683
HIS92_RS16030	NZ_CP051858.1	3132638	3133369	+	732	197	457	86	800
HIS92_RS16035	NZ_CP051858.1	3133783	3134949	+	1167	3218	3388	1142	3301
HIS92_RS16040	NZ_CP051858.1	3135318	3135437	-	120	103	2	3	14
HIS92_RS16045	NZ_CP051858.1	3135547	3136104	-	558	393	251	128	305
HIS92_RS16050	NZ_CP051858.1	3136346	3137476	-	1131	263	153	90	133
HIS92_RS16055	NZ_CP051858.1	3137626	3138531	-	906	204	146	112	203
HIS92_RS16060	NZ_CP051858.1	3138613	3139425	+	813	305	368	174	343
HIS92_RS16065	NZ_CP051858.1	3139439	3139756	+	318	204	218	137	250
HIS92_RS16070	NZ_CP051858.1	3139821	3139973	-	153	3	1	8	1
HIS92_RS16075	NZ_CP051858.1	3140020	3140178	-	159	2	1	7	3
HIS92_RS16080	NZ_CP051858.1	3140301	3140567	+	267	138	128	77	118
HIS92_RS16085	NZ_CP051858.1	3140592	3141572	-	981	354	255	779	316
HIS92_RS16090	NZ_CP051858.1	3141722	3142819	+	1098	256	247	125	205
HIS92_RS16095	NZ_CP051858.1	3142854	3143078	-	225	0	0	1	0
HIS92_RS16100	NZ_CP051858.1	3143204	3143485	+	282	31	18	15	19
HIS92_RS16105	NZ_CP051858.1	3143673	3143933	+	261	0	0	0	0
HIS92_RS16110	NZ_CP051858.1	3144286	3144816	+	531	611	905	326	892
HIS92_RS16115	NZ_CP051858.1	3144871	3146631	+	1761	145	124	73	116
HIS92_RS16120	NZ_CP051858.1	3146646	3147734	-	1089	1123	914	328	1050
HIS92_RS16125	NZ_CP051858.1	3148091	3152527	-	4437	90	87	161	107
HIS92_RS16130	NZ_CP051858.1	3152726	3154030	-	1305	3209	3109	1168	3007
HIS92_RS16135	NZ_CP051858.1	3154152	3155165	+	1014	78	36	89	50
HIS92_RS16140	NZ_CP051858.1	3155158	3155949	+	792	94	66	72	61
HIS92_RS16145	NZ_CP051858.1	3155954	3156739	+	786	126	91	78	68
HIS92_RS16150	NZ_CP051858.1	3156812	3157216	+	405	102	66	97	69
HIS92_RS16155	NZ_CP051858.1	3157261	3157716	+	456	507	624	267	561
HIS92_RS16160	NZ_CP051858.1	3158016	3158444	+	429	1340	2357	675	1712
HIS92_RS16165	NZ_CP051858.1	3158615	3159034	+	420	16	32	10	38
HIS92_RS16170	NZ_CP051858.1	3159141	3159497	-	357	29	32	29	34
HIS92_RS16175	NZ_CP051858.1	3159902	3161453	+	1552	13	28	31	23
HIS92_RS16180	NZ_CP051858.1	3161600	3164521	+	2922	67	187	75	141
HIS92_RS16185	NZ_CP051858.1	3164622	3164737	+	116	0	5	0	0
HIS92_RS16190	NZ_CP051858.1	3164746	3164820	+	75	0	2	0	0
HIS92_RS16195	NZ_CP051858.1	3164823	3164914	+	92	1	103	26	101
HIS92_RS16200	NZ_CP051858.1	3164932	3165006	+	75	0	78	17	75
HIS92_RS16205	NZ_CP051858.1	3165011	3165086	+	76	0	48	19	42
HIS92_RS16210	NZ_CP051858.1	3165113	3165189	+	77	0	199	37	190
HIS92_RS16215	NZ_CP051858.1	3165193	3165268	+	76	0	186	24	128
HIS92_RS16220	NZ_CP051858.1	3165278	3165353	+	76	0	310	68	235
HIS92_RS16225	NZ_CP051858.1	3165372	3165447	+	76	0	182	37	125
HIS92_RS16230	NZ_CP051858.1	3165458	3165541	+	84	0	199	45	158
HIS92_RS16235	NZ_CP051858.1	3165549	3165622	+	74	0	102	23	81
HIS92_RS16240	NZ_CP051858.1	3165642	3165717	+	76	1	98	13	58
HIS92_RS16245	NZ_CP051858.1	3165781	3165855	+	75	0	204	24	180
HIS92_RS16250	NZ_CP051858.1	3165861	3165935	+	75	0	176	21	103
HIS92_RS16255	NZ_CP051858.1	3165950	3166020	+	71	0	362	129	272
HIS92_RS16260	NZ_CP051858.1	3166031	3166112	+	82	2	9	9	17
HIS92_RS16265	NZ_CP051858.1	3166298	3166618	-	321	6	5	2	6
HIS92_RS16270	NZ_CP051858.1	3166971	3167690	+	720	7717	6351	2390	6632
HIS92_RS16275	NZ_CP051858.1	3167837	3168298	+	462	267	84	30	112
HIS92_RS16280	NZ_CP051858.1	3168879	3169655	+	777	606	344	760	287
HIS92_RS16285	NZ_CP051858.1	3169843	3170493	+	651	2048	2166	1106	3446
HIS92_RS16290	NZ_CP051858.1	3170609	3170682	+	74	4	0	0	2
HIS92_RS16295	NZ_CP051858.1	3170885	3172027	+	1143	33	14	11	32
HIS92_RS16300	NZ_CP051858.1	3172072	3172959	+	888	39	38	18	49
HIS92_RS16305	NZ_CP051858.1	3173018	3173506	+	489	2427	2044	523	2060
HIS92_RS16310	NZ_CP051858.1	3173634	3175703	+	2070	254	296	120	308
HIS92_RS16315	NZ_CP051858.1	3176096	3177991	+	1896	65	52	42	70
HIS92_RS16320	NZ_CP051858.1	3178443	3179618	+	1176	29	27	14	24
HIS92_RS16325	NZ_CP051858.1	3179747	3182776	+	3030	14	19	21	24
HIS92_RS16330	NZ_CP051858.1	3182943	3184502	-	1560	206	149	358	133
HIS92_RS16335	NZ_CP051858.1	3184761	3187658	+	2898	7897	7748	384	6982
HIS92_RS16340	NZ_CP051858.1	3187909	3188457	+	549	35	50	5	51
HIS92_RS16345	NZ_CP051858.1	3188470	3190044	+	1575	173	191	29	155
HIS92_RS16350	NZ_CP051858.1	3190294	3192270	+	1977	414	958	171	942
HIS92_RS16355	NZ_CP051858.1	3192421	3194022	+	1602	5	12	3	12
HIS92_RS16360	NZ_CP051858.1	3194025	3194717	+	693	3	9	3	5
HIS92_RS16365	NZ_CP051858.1	3194764	3196068	-	1305	22	17	49	14
HIS92_RS16370	NZ_CP051858.1	3196323	3196577	+	255	17	8	4	18
HIS92_RS16375	NZ_CP051858.1	3196713	3197216	+	504	5	18	6	7
HIS92_RS16380	NZ_CP051858.1	3197657	3198526	+	870	916	973	381	1038
HIS92_RS16385	NZ_CP051858.1	3198678	3199358	+	681	12	13	13	13
HIS92_RS16390	NZ_CP051858.1	3199670	3200236	+	567	2	12	3	2
HIS92_RS16395	NZ_CP051858.1	3200233	3201330	+	1098	11	13	14	10
HIS92_RS16400	NZ_CP051858.1	3201330	3202262	+	933	4	5	5	5
HIS92_RS16405	NZ_CP051858.1	3202259	3203080	+	822	11	14	10	16
HIS92_RS16410	NZ_CP051858.1	3203102	3204478	+	1377	62	44	36	54
HIS92_RS16415	NZ_CP051858.1	3205029	3205733	+	705	1	0	0	1
HIS92_RS16420	NZ_CP051858.1	3205929	3206600	+	672	13	23	8	22
HIS92_RS16425	NZ_CP051858.1	3206612	3207847	+	1236	34	38	23	45
HIS92_RS16430	NZ_CP051858.1	3208080	3208901	+	822	0	3	1	0
HIS92_RS16435	NZ_CP051858.1	3208909	3209664	+	756	2	0	8	0
HIS92_RS16440	NZ_CP051858.1	3209946	3211922	+	1977	856	1209	270	1049
HIS92_RS16445	NZ_CP051858.1	3212001	3213605	+	1605	52	68	19	64
HIS92_RS16450	NZ_CP051858.1	3213602	3214309	+	708	52	47	8	44
HIS92_RS16455	NZ_CP051858.1	3214432	3215778	+	1347	18	16	42	43
HIS92_RS16460	NZ_CP051858.1	3215838	3217037	+	1200	19	16	18	25
HIS92_RS16465	NZ_CP051858.1	3217324	3217848	-	525	4	1	3	0
HIS92_RS16470	NZ_CP051858.1	3218044	3218970	-	927	18	25	11	17
HIS92_RS16475	NZ_CP051858.1	3219091	3219366	+	276	12	20	15	20
HIS92_RS16480	NZ_CP051858.1	3219427	3220575	+	1149	84	80	67	70
HIS92_RS16485	NZ_CP051858.1	3220608	3221120	-	513	1753	1837	846	2039
HIS92_RS16490	NZ_CP051858.1	3221266	3222720	-	1455	314	295	127	291
HIS92_RS16495	NZ_CP051858.1	3222786	3223457	-	672	221	163	79	161
HIS92_RS16500	NZ_CP051858.1	3223799	3225154	-	1356	128	164	57	164
HIS92_RS16505	NZ_CP051858.1	3226303	3226809	-	507	571	480	277	438
HIS92_RS16510	NZ_CP051858.1	3227037	3227843	-	807	56	70	29	71
HIS92_RS16515	NZ_CP051858.1	3228144	3231080	+	2937	556	1036	322	760
HIS92_RS16520	NZ_CP051858.1	3231093	3231575	+	483	97	174	55	113
HIS92_RS16525	NZ_CP051858.1	3231731	3233602	+	1872	368	543	174	488
HIS92_RS16530	NZ_CP051858.1	3233972	3235105	+	1134	18785	24718	8824	20742
HIS92_RS16535	NZ_CP051858.1	3235209	3236624	+	1416	6689	7186	3329	5539
HIS92_RS16540	NZ_CP051858.1	3236930	3237307	+	378	174	340	66	332
HIS92_RS16545	NZ_CP051858.1	3237331	3239697	+	2367	2185	2755	610	2624
HIS92_RS16550	NZ_CP051858.1	3239901	3241364	-	1464	770	1002	515	1036
HIS92_RS16555	NZ_CP051858.1	3241563	3242834	+	1272	163	438	51	321
HIS92_RS16560	NZ_CP051858.1	3242837	3242968	+	132	1	0	0	0
HIS92_RS16565	NZ_CP051858.1	3243134	3244834	+	1701	29	25	29	21
HIS92_RS16570	NZ_CP051858.1	3244898	3245446	-	549	153	153	59	163
HIS92_RS16575	NZ_CP051858.1	3245847	3246365	+	519	415	452	69	396
HIS92_RS16580	NZ_CP051858.1	3246382	3246654	+	273	205	132	23	120
HIS92_RS16585	NZ_CP051858.1	3246697	3247959	-	1263	24	29	5	22
HIS92_RS16590	NZ_CP051858.1	3248194	3249210	-	1017	1001	1012	224	929
HIS92_RS16595	NZ_CP051858.1	3249542	3250720	-	1179	10	11	5	11
HIS92_RS16600	NZ_CP051858.1	3250812	3251198	+	387	42	56	14	47
HIS92_RS16605	NZ_CP051858.1	3251307	3252605	+	1299	86	136	38	107
HIS92_RS16610	NZ_CP051858.1	3252779	3254212	+	1434	3041	3891	900	3226
HIS92_RS16615	NZ_CP051858.1	3254252	3255871	-	1620	4408	14851	166	5768
HIS92_RS16620	NZ_CP051858.1	3256819	3257106	+	288	1356	1155	591	1137
HIS92_RS16625	NZ_CP051858.1	3257298	3257477	+	180	7	2	1	2
HIS92_RS16630	NZ_CP051858.1	3257515	3258864	-	1350	2105	4980	2619	4502
HIS92_RS16635	NZ_CP051858.1	3259245	3260213	-	969	2711	1656	4336	1592
HIS92_RS16640	NZ_CP051858.1	3260386	3261390	+	1005	688	1025	628	826
HIS92_RS16645	NZ_CP051858.1	3261387	3262445	+	1059	723	998	632	853
HIS92_RS16650	NZ_CP051858.1	3262458	3263279	+	822	966	1226	761	1186
HIS92_RS16655	NZ_CP051858.1	3263311	3264042	-	732	456	442	149	494
HIS92_RS16660	NZ_CP051858.1	3264256	3265446	+	1191	2899	4144	1565	3394
HIS92_RS16665	NZ_CP051858.1	3265491	3266456	+	966	2309	2672	1147	2141
HIS92_RS16670	NZ_CP051858.1	3266516	3266938	+	423	41	35	20	21
HIS92_RS16675	NZ_CP051858.1	3266976	3268859	-	1884	3625	2960	1926	3077
HIS92_RS16680	NZ_CP051858.1	3268863	3269756	-	894	1227	1154	715	1167
HIS92_RS16685	NZ_CP051858.1	3269884	3271413	-	1530	295	444	266	339
HIS92_RS16690	NZ_CP051858.1	3271627	3271980	+	354	0	0	1	0
HIS92_RS16695	NZ_CP051858.1	3272463	3274166	+	1704	808	1328	499	1135
HIS92_RS16700	NZ_CP051858.1	3274198	3275595	-	1398	384	299	118	252
HIS92_RS16705	NZ_CP051858.1	3276048	3276758	+	711	99	158	71	145
HIS92_RS16710	NZ_CP051858.1	3276901	3278328	+	1428	11502	21344	5934	17903
HIS92_RS16715	NZ_CP051858.1	3278342	3280003	+	1662	30618	44744	12925	37994
HIS92_RS16720	NZ_CP051858.1	3280036	3281160	-	1125	40	16	113	23
HIS92_RS16725	NZ_CP051858.1	3281141	3282247	-	1107	8	5	41	10
HIS92_RS16730	NZ_CP051858.1	3282228	3283730	-	1503	1	0	3	4
HIS92_RS16735	NZ_CP051858.1	3283919	3284740	+	822	39	32	64	41
HIS92_RS16740	NZ_CP051858.1	3284747	3284890	+	144	0	0	0	0
HIS92_RS16745	NZ_CP051858.1	3285050	3286510	+	1461	11	12	9	15
HIS92_RS16750	NZ_CP051858.1	3286645	3287373	+	729	0	0	0	0
HIS92_RS16755	NZ_CP051858.1	3287386	3288216	+	831	0	0	0	0
HIS92_RS16760	NZ_CP051858.1	3288304	3288960	+	657	1	1	1	0
HIS92_RS16765	NZ_CP051858.1	3288961	3289605	+	645	3	0	2	2
HIS92_RS16770	NZ_CP051858.1	3289810	3291246	+	1437	10	16	22	13
HIS92_RS16775	NZ_CP051858.1	3291221	3291598	+	378	79	100	41	110
HIS92_RS16780	NZ_CP051858.1	3291662	3292096	+	435	9	16	5	14
HIS92_RS16785	NZ_CP051858.1	3292276	3292833	+	558	12	17	2	21
HIS92_RS16790	NZ_CP051858.1	3292799	3294223	+	1425	62	51	5	45
HIS92_RS16795	NZ_CP051858.1	3294265	3295251	-	987	26	36	37	51
HIS92_RS16800	NZ_CP051858.1	3295327	3295848	+	522	150	53	34	42
HIS92_RS16805	NZ_CP051858.1	3296014	3297405	-	1392	28	69	20	51
HIS92_RS16810	NZ_CP051858.1	3297417	3298094	-	678	21	44	13	45
HIS92_RS16815	NZ_CP051858.1	3298270	3299517	+	1248	49	25	42	37
HIS92_RS16820	NZ_CP051858.1	3299651	3300181	+	531	14	22	8	31
HIS92_RS16825	NZ_CP051858.1	3300194	3300538	+	345	11	25	2	10
HIS92_RS16830	NZ_CP051858.1	3300971	3302422	+	1452	287	325	73	296
HIS92_RS16835	NZ_CP051858.1	3302488	3302910	+	423	160	238	56	276
HIS92_RS16840	NZ_CP051858.1	3303113	3303229	+	117	0	0	0	0
HIS92_RS16845	NZ_CP051858.1	3303348	3304697	-	1350	512	699	224	431
HIS92_RS16850	NZ_CP051858.1	3304967	3305425	+	459	414	418	437	354
HIS92_RS16855	NZ_CP051858.1	3305445	3307058	+	1614	2166	1483	1385	1177
HIS92_RS16860	NZ_CP051858.1	3307196	3308167	+	972	708	731	812	1121
HIS92_RS16865	NZ_CP051858.1	3308181	3309077	+	897	556	500	459	612
HIS92_RS16870	NZ_CP051858.1	3309074	3309469	+	396	158	189	193	215
HIS92_RS16875	NZ_CP051858.1	3309488	3310972	+	1485	695	560	551	474
HIS92_RS16880	NZ_CP051858.1	3310975	3311910	+	936	4657	6415	1608	5091
HIS92_RS16885	NZ_CP051858.1	3311925	3312851	+	927	6976	8270	2305	6881
HIS92_RS16890	NZ_CP051858.1	3312886	3313533	+	648	7468	6907	2229	5613
HIS92_RS16895	NZ_CP051858.1	3313916	3316315	+	2400	505	699	91	445
HIS92_RS16900	NZ_CP051858.1	3316634	3316975	+	342	13	19	8	11
HIS92_RS16905	NZ_CP051858.1	3316997	3317326	+	330	3	1	1	6
HIS92_RS16910	NZ_CP051858.1	3317343	3318497	-	1155	690	786	229	740
HIS92_RS16915	NZ_CP051858.1	3318723	3319775	+	1053	1472	2673	935	2266
HIS92_RS16920	NZ_CP051858.1	3319893	3320237	+	345	0	1	1	3
HIS92_RS16925	NZ_CP051858.1	3320491	3321342	+	852	8293	13898	284	7071
HIS92_RS16930	NZ_CP051858.1	3321419	3322420	+	1002	5645	6696	162	3216
HIS92_RS16935	NZ_CP051858.1	3322528	3323700	+	1173	17	13	9	12
HIS92_RS16940	NZ_CP051858.1	3323688	3324992	+	1305	36	38	34	20
HIS92_RS16945	NZ_CP051858.1	3325097	3326248	-	1152	98	170	60	154
HIS92_RS16950	NZ_CP051858.1	3326420	3326623	+	204	146	318	120	293
HIS92_RS16955	NZ_CP051858.1	3326751	3327038	-	288	4	4	1	1
HIS92_RS16960	NZ_CP051858.1	3327218	3328030	-	813	748	827	173	702
HIS92_RS16965	NZ_CP051858.1	3328167	3329108	-	942	559	1583	139	1650
HIS92_RS16970	NZ_CP051858.1	3329329	3330603	+	1275	2051	3203	606	2875
HIS92_RS16975	NZ_CP051858.1	3330721	3330933	+	213	27	32	9	34
HIS92_RS16980	NZ_CP051858.1	3330926	3331399	+	474	69	55	9	64
HIS92_RS16985	NZ_CP051858.1	3331516	3332148	+	633	110	186	86	177
HIS92_RS16990	NZ_CP051858.1	3332288	3333208	+	921	57	218	28	207
HIS92_RS16995	NZ_CP051858.1	3333239	3334624	-	1386	1096	1319	371	1029
HIS92_RS17000	NZ_CP051858.1	3334878	3336179	+	1302	33	27	2	14
HIS92_RS17005	NZ_CP051858.1	3336320	3338041	+	1722	50	127	47	101
HIS92_RS17010	NZ_CP051858.1	3338077	3339624	-	1548	708	726	927	694
HIS92_RS17015	NZ_CP051858.1	3339806	3341197	-	1392	3	9	11	14
HIS92_RS17020	NZ_CP051858.1	3341478	3342770	+	1293	1404	1670	489	1695
HIS92_RS17025	NZ_CP051858.1	3342970	3343170	+	201	6	54	19	51
HIS92_RS17030	NZ_CP051858.1	3343175	3343603	+	429	276	170	72	208
HIS92_RS17035	NZ_CP051858.1	3343643	3344080	-	438	79	119	26	112
HIS92_RS17040	NZ_CP051858.1	3344095	3344352	-	258	0	61	10	46
HIS92_RS17045	NZ_CP051858.1	3344406	3346235	-	1830	1259	1191	771	1114
HIS92_RS17050	NZ_CP051858.1	3346456	3346767	-	312	1095	1127	477	1085
